X,Y,OBJECTID,Site_Name,Site_Score,Site_EPA_ID,SEMS_ID,SITS_ID,Region_ID,State,City,County,Status,Longitude,Latitude,Proposed_Date,Listing_Date,Construction_Completion_Date,Construction_Completion_Number,NOID_Date,Deletion_Date,Site_Listing_Narrative,Site_Progress_Profile,Notice_of_Data_Availability,Proposed_FR_Notice,Deletion_FR_Notice,Final_FR_Notice,NOID_FR_Notice,Restoration_FR_Notice_Jumper_Pa,Site_has_had_a_Partial_Deletion,CreationDate,Creator,EditDate,Editor,ObjectId2
-9527464.18913347,3514802.11836468,,Tyndall Air Force Base,50,FL1570024124,401205,1474,4,Florida,Panama City,Bay,NPL Site,-85.586667,30.0875,6/17/1996,4/1/1997,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121370"" target=""_blank"">FL1570024124 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401205"" target=""_blank"">Tyndall Air Force Base</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-06-17/pdf/96-15033.pdf"" target=""_blank"">06/17/1996 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1997-04-01/pdf/97-8086.pdf"" target=""_blank"">04/01/1997 (PDF)</a>",,,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,502
-8929554.84761932,3009233.60358676,,Florida Petroleum Reprocessors,50,FLD984184127,406469,1491,4,Florida,Fort Lauderdale,Broward,NPL Site,-80.215556,26.081944,4/1/1997,3/6/1998,9/5/2013,1149,,,"<a href=""https://semspub.epa.gov/src/document/04/11121374"" target=""_blank"">FLD984184127 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0406469"" target=""_blank"">Florida Petroleum Reprocessors</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1997-04-01/pdf/97-8087.pdf"" target=""_blank"">04/01/1997 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-03-06/pdf/98-5725.pdf"" target=""_blank"">03/06/1998 (PDF)</a>",,,No,,,,,503
-8927730.43248471,3140556.88539137,,Solitron Microwave,50,FLD045459526,400642,1505,4,Florida,Port Salerno,Martin,NPL Site,-80.199167,27.136667,3/6/1998,7/28/1998,8/6/2004,900,,,"<a href=""https://semspub.epa.gov/src/document/04/11121377"" target=""_blank"">FLD045459526 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400642"" target=""_blank"">Solitron Microwave</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-03-06/pdf/98-5726.pdf"" target=""_blank"">03/06/1998 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-07-28/pdf/98-20154.pdf"" target=""_blank"">07/28/1998 (PDF)</a>",,,No,,,,,504
-8913784.54931711,3097917.64068966,,"Trans Circuits, Inc.",50,FLD091471904,400785,1576,4,Florida,Lake Park,Palm Beach,NPL Site,-80.073889,26.795278,10/22/1999,2/4/2000,9/25/2013,1153,,,"<a href=""https://semspub.epa.gov/src/document/04/11121382"" target=""_blank"">FLD091471904 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400785"" target=""_blank"">Trans Circuits, Inc.</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-10-22/pdf/99-27538.pdf"" target=""_blank"">10/22/1999 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-02-04/pdf/00-2474.pdf"" target=""_blank"">02/04/2000 (PDF)</a>",,,No,,,,,505
-9125879.12609674,3253947.68640445,,Landia Chemical Company,50,FLD042110841,400627,1581,4,Florida,Lakeland,Polk,NPL Site,-81.979167,28.039444,2/4/2000,5/11/2000,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121384"" target=""_blank"">FLD042110841 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400627"" target=""_blank"">Landia Chemical Company</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-02-04/pdf/00-2475.pdf"" target=""_blank"">02/04/2000 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-05-11/pdf/00-11562.pdf"" target=""_blank"">05/11/2000 (PDF)</a>",,,No,,,,,506
-9169958.52750513,3244446.23189186,,Alaric Area Ground Water Plume,41.91,FLD012978862,405001,1582,4,Florida,Tampa,Hillsborough,NPL Site,-82.375139,27.964083,2/4/2000,12/1/2000,9/30/2003,882,,,"<a href=""https://semspub.epa.gov/src/document/04/11121385"" target=""_blank"">FLD012978862 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0405001"" target=""_blank"">Alaric Area Ground Water Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-02-04/pdf/00-2475.pdf"" target=""_blank"">02/04/2000 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-12-01/pdf/00-30630.pdf"" target=""_blank"">12/01/2000 (PDF)</a>",,,No,,,,,507
-9096441.24335391,3261342.04210709,,Callaway & Son Drum Service,46.22,FLD094590916,400792,1584,4,Florida,Lake Alfred,Polk,Deleted NPL Site,-81.714722,28.098056,2/4/2000,5/11/2000,12/21/2007,1031,6/5/2009,8/4/2009,"<a href=""https://semspub.epa.gov/src/document/04/11121386"" target=""_blank"">FLD094590916 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400792"" target=""_blank"">Callaway & Son Drum Service</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-02-04/pdf/00-2475.pdf"" target=""_blank"">02/04/2000 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-06-05/pdf/E9-13165.pdf"" target=""_blank"">08/04/2009 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-05-11/pdf/00-11562.pdf"" target=""_blank"">05/11/2000 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-06-05/pdf/E9-13166.pdf"" target=""_blank"">06/05/2009 (PDF)</a>",,No,,,,,508
-9185002.13217144,3254087.93625874,,"Southern Solvents, Inc.",50,FL0001209840,406539,1602,4,Florida,Tampa,Hillsborough,NPL Site,-82.510278,28.040556,5/11/2000,7/27/2000,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121389"" target=""_blank"">FL0001209840 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0406539"" target=""_blank"">Southern Solvents, Inc.</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-05-11/pdf/00-11563.pdf"" target=""_blank"">05/11/2000 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2000-07-27/pdf/00-18902.pdf"" target=""_blank"">07/27/2000 (PDF)</a>",,,No,,,,,509
-9480864.62577301,3592015.43932181,,"United Metals, Inc.",33.73,FLD098924038,400804,1662,4,Florida,Marianna,Jackson,NPL Site,-85.168056,30.685833,9/5/2002,4/30/2003,9/14/2011,1106,,,"<a href=""https://semspub.epa.gov/src/document/04/11121393"" target=""_blank"">FLD098924038 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400804"" target=""_blank"">United Metals, Inc.</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2002-09-05/pdf/02-22539.pdf"" target=""_blank"">09/05/2002 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2003-04-30/pdf/03-10648.pdf"" target=""_blank"">04/30/2003 (PDF)</a>",,,No,,,,,510
-9050274.60149314,3325008.95336318,,"City Industries, Inc.",32,FLD055945653,400683,1691,4,Florida,Orlando,Orange,NPL Site,-81.3,28.601389,6/24/1988,10/4/1989,3/2/1994,228,,,"<a href=""https://semspub.epa.gov/src/document/04/11121397"" target=""_blank"">FLD055945653 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400683"" target=""_blank"">City Industries, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189633"" target=""_blank"">10/04/1989 (PDF)</a>",,,No,,,,,511
-8916346.12211975,3034099.64276004,,Flash Cleaners,50,FLD083111005,407492,1775,4,Florida,Pompano Beach,Broward,NPL Site,-80.0969,26.2824,3/19/2008,9/3/2008,9/19/2011,1107,,,"<a href=""https://semspub.epa.gov/src/document/04/11121067"" target=""_blank"">FLD083111005 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0407492"" target=""_blank"">Flash Cleaners</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-03-19/pdf/E8-5559.pdf"" target=""_blank"">03/19/2008 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-09-03/pdf/E8-20390.pdf"" target=""_blank"">09/03/2008 (PDF)</a>",,,No,,,,,512
-9163542.1833753,3256260.22841459,,Arkla Terra Property,50,FLSFN0406909,406909,1783,4,Florida,Thonotosassa,Hillsborough,NPL Site,-82.3175,28.057778,9/3/2008,4/9/2009,12/18/2020,1223,,,"<a href=""https://semspub.epa.gov/src/document/04/11121068"" target=""_blank"">FLSFN0406909 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0406909"" target=""_blank"">Arkla Terra Property</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-09-03/pdf/E8-20389.pdf"" target=""_blank"">09/03/2008 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-04-09/pdf/E9-7825.pdf"" target=""_blank"">04/09/2009 (PDF)</a>",,,No,,,,,513
-9173935.08235525,3238188.00992482,,Raleigh Street Dump,50,FLD984227249,405795,1785,4,Florida,Tampa,Hillsborough,NPL Site,-82.410861,27.914417,9/3/2008,4/9/2009,8/12/2014,1161,,,"<a href=""https://semspub.epa.gov/src/document/04/11121070"" target=""_blank"">FLD984227249 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0405795"" target=""_blank"">Raleigh Street Dump</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2008-09-03/pdf/E8-20389.pdf"" target=""_blank"">09/03/2008 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-04-09/pdf/E9-7825.pdf"" target=""_blank"">04/09/2009 (PDF)</a>",,,No,,,,,514
-9052636.80108777,3339627.3152703,,General Dynamics Longwood,50,FLR000091322,410013,1796,4,Florida,Longwood,Seminole,NPL Site,-81.32122,28.71662,4/9/2009,9/29/2010,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121071"" target=""_blank"">FLR000091322 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0410013"" target=""_blank"">General Dynamics Longwood</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-04-09/pdf/E9-7824.pdf"" target=""_blank"">04/09/2009 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2010-09-29/pdf/2010-24311.pdf"" target=""_blank"">09/29/2010 (PDF)</a>",,,No,,,,,515
-9181384.24872066,3208514.08359585,,JJ Seifert Machine,50,FLN000410232,410232,1805,4,Florida,Ruskin,Hillsborough,NPL Site,-82.477778,27.678611,9/23/2009,3/4/2010,6/14/2016,1181,,,"<a href=""https://semspub.epa.gov/src/document/04/11121074"" target=""_blank"">FLN000410232 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0410232"" target=""_blank"">JJ Seifert Machine</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-09-23/pdf/E9-22936.pdf"" target=""_blank"">09/23/2009 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2010-03-04/pdf/2010-4304.pdf"" target=""_blank"">03/04/2010 (PDF)</a>",,,No,,,,,516
-9086620.41523714,3547870.71647075,,Kerr-McGee Chemical Corp - Jacksonville,70.71,FLD039049101,400614,1806,4,Florida,Jacksonville,Duval,NPL Site,-81.6265,30.3442,9/23/2009,3/4/2010,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121075"" target=""_blank"">FLD039049101 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400614"" target=""_blank"">Kerr-McGee Chemical Corp - Jacksonville</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2009-09-23/pdf/E9-22936.pdf"" target=""_blank"">09/23/2009 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2010-03-04/pdf/2010-4304.pdf"" target=""_blank"">03/04/2010 (PDF)</a>",,,No,,,,,517
-9046445.8789268,3351640.06113604,,Sanford Dry Cleaners,50,FLD032728032,410335,1816,4,Florida,Sanford,Seminole,NPL Site,-81.265606,28.811217,3/4/2010,9/29/2010,5/20/2015,1172,,,"<a href=""https://semspub.epa.gov/src/document/04/11121077"" target=""_blank"">FLD032728032 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0410335"" target=""_blank"">Sanford Dry Cleaners</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2010-03-04/pdf/2010-4328.pdf"" target=""_blank"">03/04/2010 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2010-09-29/pdf/2010-24311.pdf"" target=""_blank"">09/29/2010 (PDF)</a>",,,No,,,,,518
-8928956.17139784,2978268.7176356,,Continental Cleaners,50,FLD982130098,410384,1848,4,Florida,Miami,Miami-Dade,NPL Site,-80.210178,25.831842,9/16/2011,3/15/2012,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121087"" target=""_blank"">FLD982130098 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0410384"" target=""_blank"">Continental Cleaners</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2011-09-16/pdf/2011-23651.pdf"" target=""_blank"">09/16/2011 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-03-15/pdf/2012-6329.pdf"" target=""_blank"">03/15/2012 (PDF)</a>",,,No,,,,,519
-9093287.78481872,3549146.75389293,,Fairfax St. Wood Treaters,50,FLD000623041,410582,1858,4,Florida,Jacksonville,Duval,Deleted NPL Site,-81.686394,30.354092,3/15/2012,9/18/2012,4/1/2020,1214,6/16/2020,8/18/2020,"<a href=""https://semspub.epa.gov/src/document/04/11121089"" target=""_blank"">FLD000623041 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0410582"" target=""_blank"">Fairfax St. Wood Treaters</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-03-15/pdf/2012-6328.pdf"" target=""_blank"">03/15/2012 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2020-08-18/pdf/2020-16375.pdf"" target=""_blank"">08/18/2020 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-09-18/pdf/2012-22851.pdf"" target=""_blank"">09/18/2012 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2020-06-16/pdf/2020-12692.pdf"" target=""_blank"">06/16/2020 (PDF)</a>",,No,,,,,520
-9407619.1838183,3579936.20445266,,Post and Lumber Preserving Co. Inc.,36.33,FLD004061925,400518,1923,4,Florida,Quincy,Gadsden,NPL Site,-84.510081,30.592472,9/9/2016,8/3/2017,,,,,"<a href=""https://semspub.epa.gov/src/document/11/196885"" target=""_blank"">FLD004061925 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400518"" target=""_blank"">Post and Lumber Preserving Co. Inc.</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2016-09-09/pdf/2016-21626.pdf"" target=""_blank"">09/09/2016 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2017-08-03/pdf/2017-16172.pdf"" target=""_blank"">08/03/2017 (PDF)</a>",,,No,,,,,521
16896486.6437478,827934.990303343,,PCB Wastes,,FMD980637987,903062,979,9,Federated States of Micronesia,Palikir,Pohnpei,Deleted NPL Site,151.783722,7.416667,12/30/1982,9/8/1983,3/7/1986,10,12/31/1985,3/7/1986,"<a href=""https://semspub.epa.gov/src/document/09/2400284"" target=""_blank"">FMD980637987 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0903062"" target=""_blank"">PCB Wastes</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189621"" target=""_blank"">03/07/1986 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/02/363201"" target=""_blank"">12/31/1985 (PDF)</a>",,No,,,,,522
-9070957.76288253,3659387.99646686,,Hercules 009 Landfill,52.58,GAD980556906,401699,437,4,Georgia,Brunswick,Glynn,NPL Site,-81.4858,31.2049,9/8/1983,9/21/1984,9/24/1999,648,,,"<a href=""https://semspub.epa.gov/src/document/04/11121456"" target=""_blank"">GAD980556906 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401699"" target=""_blank"">Hercules 009 Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>",,,No,,,,,523
-9127425.79910182,3947111.76440421,,Monsanto Corp. (Augusta Plant),35.65,GAD001700699,401299,438,4,Georgia,Augusta,Richmond,Deleted NPL Site,-81.993061,33.38945,9/8/1983,9/21/1984,5/5/1993,165,10/6/1997,3/9/1998,"<a href=""https://semspub.epa.gov/src/document/04/11121457"" target=""_blank"">GAD001700699 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401299"" target=""_blank"">Monsanto Corp. (Augusta Plant)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-03-09/pdf/98-5980.pdf"" target=""_blank"">03/09/1998 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1997-10-06/pdf/97-26193.pdf"" target=""_blank"">10/06/1997 (PDF)</a>",,No,,,,,524
-9327954.28078802,3843982.05033427,,Powersville Site,35.53,GAD980496954,401668,440,4,Georgia,Peach County,Peach,Deleted NPL Site,-83.794439,32.6125,9/8/1983,9/21/1984,6/30/1993,173,8/31/2010,11/1/2010,"<a href=""https://semspub.epa.gov/src/document/04/11121459"" target=""_blank"">GAD980496954 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401668"" target=""_blank"">Powersville Site</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189640"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2010-08-31/pdf/2010-21442.pdf"" target=""_blank"">11/01/2010 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189627"" target=""_blank"">09/21/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2010-08-31/pdf/2010-21441.pdf"" target=""_blank"">08/31/2010 (PDF)</a>",,No,,,,,525
-9304314.0284452,3844971.01401423,,Robins Air Force Base (Landfill #4/Sludge Lagoon),51.66,GA1570024330,401869,441,4,Georgia,Houston County,Houston,NPL Site,-83.582075,32.619983,10/15/1984,7/22/1987,9/30/2004,926,,,"<a href=""https://semspub.epa.gov/src/document/04/11121460"" target=""_blank"">GA1570024330 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401869"" target=""_blank"">Robins Air Force Base (Landfill #4/Sludge Lagoon)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189629"" target=""_blank"">07/22/1987 (PDF)</a>",,,No,,,,,526
-9337942.08814098,3835669.85350138,,"Woolfolk Chemical Works, Inc.",42.24,GAD003269578,401315,442,4,Georgia,Fort Valley,Peach,NPL Site,-83.884161,32.549581,6/24/1988,8/30/1990,,,,,"<a href=""https://semspub.epa.gov/src/document/04/11121461"" target=""_blank"">GAD003269578 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401315"" target=""_blank"">Woolfolk Chemical Works, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>",,,No,,,,,527
-9292054.96952159,4020786.03948108,,"Luminous Processes, Inc.",,GAD990855819,401841,443,4,Georgia,Athens,Clarke,Deleted NPL Site,-83.47195,33.940281,10/23/1981,,12/30/1982,2,,12/30/1982,"<a href=""https://semspub.epa.gov/src/document/04/11121462"" target=""_blank"">GAD990855819 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401841"" target=""_blank"">Luminous Processes, Inc.</a>",,,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,,,No,,,,,528
-9504211.10597963,4136434.23363469,,Mathis Brothers Landfill (South Marble Top Road),30.78,GAD980838619,401732,444,4,Georgia,Kensington,Walker,NPL Site,-85.377781,34.797781,1/22/1987,3/31/1989,9/28/1998,563,,,"<a href=""https://semspub.epa.gov/src/document/04/11121463"" target=""_blank"">GAD980838619 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401732"" target=""_blank"">Mathis Brothers Landfill (South Marble Top Road)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>",,,No,,,,,529
-9492402.22307678,4031581.86917036,,Diamond Shamrock Corp. Landfill,35.6,GAD990741092,401838,445,4,Georgia,Cedartown,Polk,NPL Site,-85.2717,34.0207,1/22/1987,8/30/1990,9/29/1995,333,,,"<a href=""https://semspub.epa.gov/src/document/04/11121464"" target=""_blank"">GAD990741092 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401838"" target=""_blank"">Diamond Shamrock Corp. Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189645"" target=""_blank"">01/22/1987 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>",,,No,,,,,530
-9493619.94698657,4030946.47428191,,Cedartown Municipal Landfill,33.62,GAD980495402,401660,446,4,Georgia,Cedartown,Polk,Deleted NPL Site,-85.282639,34.015969,6/24/1988,3/31/1989,8/16/1996,366,11/23/1998,3/10/1999,"<a href=""https://semspub.epa.gov/src/document/04/11121465"" target=""_blank"">GAD980495402 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401660"" target=""_blank"">Cedartown Municipal Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189648"" target=""_blank"">06/24/1988 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-03-10/pdf/99-5829.pdf"" target=""_blank"">03/10/1999 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189631"" target=""_blank"">03/31/1989 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-11-23/pdf/98-30964.pdf"" target=""_blank"">11/23/1998 (PDF)</a>",,No,,,,,531
